编号,名称,类型,面积,结构,状态,价格,单位,出租时间,房间楼层,总楼层,朝向,独立卫生间,阳台,采暖,区域,交通,特色,位置,地址,详细连接
SHZRGY081611225_03,桃林小区4居室-南卧,合,10.6,4室1厅,待租中,2860.0,月,年,02,6,南,无,无,,[浦东源深] 9号线杨高中路,,地铁10分钟;友家4.0 米苏,121.552138;31.237232,浦东桃林小区灵山路701弄18灵山路701弄1802层0201,http://sh.ziroom.com/z/vr/60251396.html
SHZRGY081611225_05,桃林小区4居室-南卧,合,12.0,4室1厅,待租中,3260.0,月,年,02,6,南,无,有,,[浦东源深] 9号线杨高中路,,地铁10分钟;独立阳台;友家4.0 木棉,121.552138;31.237232,浦东桃林小区灵山路701弄18灵山路701弄1802层0201,http://sh.ziroom.com/z/vr/60251397.html
SHMH13613239_02,繁盛苑4居室-南卧,合,7.1,4室1厅,待租中,1290.0,月,年,06,6,南,无,有,,[闵行颛桥] 5号线颛桥,距离5号线颛桥站945米,地铁10分钟;独立阳台;友家3.0 原味,121.400802;31.067423,闵行颛桥繁盛苑14号楼14单元第06层0601,http://sh.ziroom.com/z/vr/20036287.html
SHZRGY081611225_02,桃林小区4居室-北卧,合,11.1,4室1厅,已下定,2490.0,月,年,02,6,北,无,无,,[浦东源深] 9号线杨高中路,,地铁10分钟;友家4.0 米苏,121.552138;31.237232,浦东桃林小区灵山路701弄18灵山路701弄1802层0201,http://sh.ziroom.com/z/vr/60251395.html
SHZR65508101_03,美罗家园润苑3居室-卧,合,12.1,3室1厅,待租中,1260.0,月,年,14,24,,无,有,,[宝山罗店] 7号线罗南新村,距离7号线罗南新村站1652米,地铁10分钟;独立阳台;友家3.0 木棉,121.346335;31.394767,宝山美罗家园润苑222214层1401,http://sh.ziroom.com/z/vr/60070500.html
SHZRGY081609979_03,畅馨园4居室-南卧,合,14.0,4室1厅,待租中,1690.0,月,年,12,12,南,无,无,,[闵行老闵行] 5号线剑川路,距离5号线剑川路站272米,地铁10分钟;友家4.0 米苏,121.422712;31.030337,闵行畅馨园凤庆路58弄50凤庆路58弄5012层1202,http://sh.ziroom.com/z/vr/60243519.html
SHZRGZ071612813_01,新乐小区2居室-南北,整,64.56,2室1厅,装修配置中,5520.0,月,年,04,6,南,无,有,,[长宁仙霞] 2号线威宁路,距离2号线威宁路站932米,地铁10分钟;独立阳台;整租1.0 ,121.389385;31.212586,长宁新乐小区010104层0401,http://sh.ziroom.com/z/vr/60259629.html
SHZRGY031601245_03,新高苑3居室-卧,合,15.34,3室1厅,待租中,1990.0,月,年,13,14,,无,有,,[浦东高行] 12号线金京路,距离12号线金京路站1388米,地铁10分钟;独立阳台;友家3.0 布丁,121.625420;31.297948,浦东新高苑高宝路68弄82高宝路68弄8213层1302,http://sh.ziroom.com/z/vr/60196228.html
SHZRGY081613506_03,江苏路186弄3居室-北卧,合,12.94,3室1厅,装修配置中,2860.0,月,年,02,6,北,无,无,,[长宁中山公园] 11号线江苏路,距离11号线江苏路站44米,地铁10分钟;友家4.0 布丁,121.436686;31.227274,长宁江苏路186弄121202层0201,http://sh.ziroom.com/z/vr/60263410.html
SHZRGY081610217_05,金港花园（公寓）4居室-南卧,合,16.0,4室1厅,待租中,1960.0,月,年,03,14,南,无,有,,[松江泗泾] 9号线泗泾,,地铁10分钟;独立阳台;友家4.0 木棉,121.270474;31.117247,松江金港花园（公寓）横港路155弄20横港路155弄2003层0301,http://sh.ziroom.com/z/vr/60245774.html
SHZRGY081610217_02,金港花园（公寓）4居室-南卧,合,15.2,4室1厅,待租中,1760.0,月,年,03,14,南,无,无,,[松江泗泾] 9号线泗泾,,地铁10分钟;友家4.0 布丁,121.270474;31.117247,松江金港花园（公寓）横港路155弄20横港路155弄2003层0301,http://sh.ziroom.com/z/vr/60245772.html
SHZR76230997_02,公园30003居室-北卧,合,16.0,3室1厅,待租中,2060.0,月,年,03,5,北,无,无,,[杨浦黄兴公园] 8号线黄兴公园,距离8号线黄兴公园站587米,地铁10分钟;友家3.0 木棉,121.534543;31.298508,杨浦五角场公园300013号楼13单元第03层0301,http://sh.ziroom.com/z/vr/60030388.html
SHHP64995569_01,汇丽小区1居室-南,整,40.94,1室1厅,已下定,5290.0,月,年,04,6,南,无,无,,[黄浦打浦桥] 9号线打浦桥,距离9号线打浦桥站291米,地铁10分钟,121.478076;31.213799,黄浦打浦桥汇丽小区11号楼11单元第04层0402,http://sh.ziroom.com/z/vr/20037526.html
SHZRGZ071611436_01,文怡苑2居室-南,整,76.8,2室1厅,待租中,4990.0,月,年,08,13,南,无,无,,[浦东康桥] 11号线秀沿路,距离11号线秀沿路站490米,地铁10分钟;整租1.0 ,121.610668;31.144002,浦东文怡苑环桥路1488弄17环桥路1488弄1708层0802,http://sh.ziroom.com/z/vr/60252576.html
SHZRGY031610625_01,恒大华城天地苑4居室-南卧,合,14.9,4室1厅,待租中,2890.0,月,年,05,6,南,有,无,,[浦东三林] 8号线杨思,,地铁10分钟;独卫;友家3.0 木棉,121.492091;31.165483,浦东恒大华城天地苑西营南路17弄66西营南路17弄6605层0501,http://sh.ziroom.com/z/vr/60247689.html
SHHP67432796_01,思南路97号1居室-南,整,20.0,1室1厅,,5660.0,月,年,1,1,南,无,无,,[黄浦淮海中路] 9号线打浦桥,距离9号线打浦桥站432米,地铁10分钟;木棉,121.476306;31.217110,黄浦打浦桥思南路97号97号楼1单元第1层0108,http://sh.ziroom.com/z/vr/20017658.html
SHZRGY031605812_02,金港花园（公寓）3居室-北卧,合,10.3,3室1厅,待租中,1490.0,月,年,07,14,北,无,无,,[松江泗泾] 9号线泗泾,距离9号线泗泾站788米,地铁10分钟;友家3.0 木棉,121.270474;31.117247,松江金港花园（公寓）古楼公路348弄18古楼公路348弄1807层0702,http://sh.ziroom.com/z/vr/60222051.html
SHZRGY081612050_02,宜山路691弄2居室-东南卧,合,11.1,2室1厅,待租中,2760.0,月,年,06,6,东南,无,无,,[徐汇田林] 9号线桂林路,,地铁10分钟;友家4.0 布丁,121.428372;31.181165,徐汇宜山路691弄010106层0601,http://sh.ziroom.com/z/vr/60255250.html
SHZRGY081608087_01,大众汽车公寓3居室-南卧,合,15.2,3室1厅,已下定,3390.0,月,年,10,26,南,无,无,,[黄浦五里桥] 9号线马当路,距离9号线马当路站666米,地铁10分钟;友家4.0 拿铁,121.489183;31.211363,黄浦大众汽车公寓040410层1005,http://sh.ziroom.com/z/vr/60236049.html
SHZR04823587_01,康平小区2居室-南卧,合,15.5,2室1厅,待租中,2060.0,月,年,06,6,南,无,有,,[闸北彭浦] 1号线彭浦新村,距离1号线彭浦新村站610米,地铁10分钟;独立阳台;友家3.0 木棉,121.456074;31.318773,闸北康平小区06汾西路815弄0606层0603,http://sh.ziroom.com/z/vr/60182567.html
SHZRGZ071611389_01,吴东小区2居室-南,整,49.8,2室1厅,已下定,6260.0,月,年,02,6,南,无,有,,[徐汇徐家汇] 9号线宜山路,距离9号线宜山路站513米,地铁10分钟;独立阳台;整租1.0 ,121.428757;31.196559,徐汇吴东小区202002层0201,http://sh.ziroom.com/z/vr/60251714.html
SHCN50320671_02,虹仙小区2居室-南卧,合,13.8,2室1厅,待租中,2790.0,月,年,05,6,南,无,无,,[长宁仙霞] 10号线水城路,距离10号线水城路站972米,地铁10分钟;友家3.0 木棉,121.391442;31.211445,长宁仙霞虹仙小区仙霞路750弄57号楼仙霞路750弄57单元第05层0503,http://sh.ziroom.com/z/vr/20032181.html
SHZRGY081613015_02,金地自在城（二期）5居室-南卧,合,11.3,5室1厅,装修配置中,1390.0,月,年,17,18,南,无,无,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;友家4.0 米苏,121.239166;31.119056,松江金地自在城（二期）050517层1702,http://sh.ziroom.com/z/vr/60260785.html
SHZR58091178_02,滨浦新苑四村4居室-南卧,合,11.9,4室1厅,待租中,1590.0,月,年,10,11,南,无,无,,[闵行浦江] 8号线沈杜公路,,地铁10分钟;友家3.0 布丁,121.509642;31.072189,闵行浦江滨浦新苑四村29号楼29单元第10层1001,http://sh.ziroom.com/z/vr/60091030.html
SHZRGY081613015_05,金地自在城（二期）5居室-北卧,合,11.6,5室1厅,装修配置中,1430.0,月,年,17,18,北,无,无,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;友家4.0 布丁,121.239166;31.119056,松江金地自在城（二期）050517层1702,http://sh.ziroom.com/z/vr/60260787.html
SHZR58091178_05,滨浦新苑四村4居室-南卧,合,20.0,4室1厅,待租中,1760.0,月,年,10,11,南,无,有,,[闵行浦江] 8号线沈杜公路,,地铁10分钟;独立阳台;友家3.0 拿铁,121.509642;31.072189,闵行浦江滨浦新苑四村29号楼29单元第10层1001,http://sh.ziroom.com/z/vr/60091032.html
SHZRGY031614733_03,泰辰沙河茗苑3居室-南卧,合,17.0,3室1厅,装修配置中,2090.0,月,年,05,13,南,无,无,,[嘉定江桥] 13号线金运路,距离13号线金运路站686米,地铁10分钟;友家3.0 木棉,121.328494;31.240972,嘉定泰辰沙河茗苑494905层0503,http://sh.ziroom.com/z/vr/60269372.html
SHZRGY031614733_02,泰辰沙河茗苑3居室-北卧,合,15.0,3室1厅,装修配置中,1890.0,月,年,05,13,北,无,无,,[嘉定江桥] 13号线金运路,距离13号线金运路站686米,地铁10分钟;友家3.0 拿铁,121.328494;31.240972,嘉定泰辰沙河茗苑494905层0503,http://sh.ziroom.com/z/vr/60269371.html
SHZRGY031614733_01,泰辰沙河茗苑3居室-南卧,合,18.0,3室1厅,装修配置中,2290.0,月,年,05,13,南,无,有,,[嘉定江桥] 13号线金运路,距离13号线金运路站686米,地铁10分钟;独立阳台;友家3.0 木棉,121.328494;31.240972,嘉定泰辰沙河茗苑494905层0503,http://sh.ziroom.com/z/vr/60269370.html
SHZRGY081613015_06,金地自在城（二期）5居室-南卧,合,20.6,5室1厅,装修配置中,1830.0,月,年,17,18,南,无,有,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;独立阳台;友家4.0 木棉,121.239166;31.119056,松江金地自在城（二期）050517层1702,http://sh.ziroom.com/z/vr/60260788.html
SHZRGY081612977_03,金地自在城（二期）5居室-南卧,合,11.5,5室1厅,装修配置中,1530.0,月,年,02,12,南,无,无,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;友家4.0 米苏,121.239166;31.119056,松江金地自在城（二期）060602层0202,http://sh.ziroom.com/z/vr/60260543.html
SHZRGZ071601242_01,宝钢八村2居室-南,整,50.15,2室1厅,待租中,3850.0,月,年,04,5,,无,无,,[宝山淞宝] 3号线友谊路,距离3号线友谊路站460米,地铁10分钟;整租1.0 ,121.485773;31.412757,宝山宝钢八村232304层0404,http://sh.ziroom.com/z/vr/60195973.html
SHZRGY081612977_01,金地自在城（二期）5居室-南卧,合,11.8,5室1厅,装修配置中,1690.0,月,年,02,12,南,无,无,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;友家4.0 拿铁,121.239166;31.119056,松江金地自在城（二期）060602层0202,http://sh.ziroom.com/z/vr/60260541.html
SHZRGY081612894_01,大上海国际花园（十二区）4居室-南卧,合,13.3,4室1厅,待租中,3230.0,月,年,04,6,南,有,有,,[闵行静安新城] 9号线星中路,,地铁10分钟;独卫;独立阳台;友家4.0 拿铁,121.382072;31.168876,闵行大上海国际花园（十二区）010104层0402,http://sh.ziroom.com/z/vr/60261019.html
SHZRGY081612977_06,金地自在城（二期）5居室-南卧,合,15.7,5室1厅,装修配置中,1860.0,月,年,02,12,南,无,有,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;独立阳台;友家4.0 木棉,121.239166;31.119056,松江金地自在城（二期）060602层0202,http://sh.ziroom.com/z/vr/60260545.html
SHZRGY081612977_05,金地自在城（二期）5居室-北卧,合,9.8,5室1厅,装修配置中,1430.0,月,年,02,12,北,无,无,独立供暖,[松江泗泾] 9号线佘山,距离9号线佘山站983米,地铁10分钟;友家4.0 米苏,121.239166;31.119056,松江金地自在城（二期）060602层0202,http://sh.ziroom.com/z/vr/60260544.html
SHZR65169502_03,田林十一村3居室-北卧,合,9.0,3室1厅,,2190.0,月,年,07,14,北,无,无,,[徐汇田林] 9号线桂林路,距离9号线桂林路站748米,地铁10分钟;友家3.0 木棉,121.432385;31.177861,徐汇田林田林十一村14号楼14单元第07层0701,http://sh.ziroom.com/z/vr/60085538.html
SHZRGY081614315_03,东方豪园（公寓）3居室-南卧,合,10.82,3室1厅,装修配置中,1630.0,月,年,26,30,南,无,有,,[嘉定嘉定新城] 11号线马陆,距离11号线马陆站1029米,地铁10分钟;独立阳台;友家4.0 布丁,121.283412;31.334995,嘉定东方豪园（公寓）宝安公路3518弄03宝安公路3518弄0326层2601,http://sh.ziroom.com/z/vr/60266910.html
SHZR33475357_03,南江苑3居室-北卧,合,8.2,3室1厅,待租中,1890.0,月,年,05,6,北,无,无,,[浦东三林] 6号线东明路,距离6号线东明路站674米,地铁10分钟;友家3.0 木棉,121.523742;31.174838,浦东三林南江苑杨高南路3288弄22号楼杨高南路3288弄22单元第05层0501,http://sh.ziroom.com/z/vr/60015023.html
SHZR18063151_02,中星馨恒苑5居室-南卧,合,14.4,5室1厅,待租中,2060.0,月,年,01,8,南,无,无,,[闸北永和] 7号线大场镇,距离7号线大场镇站940米,地铁10分钟;友家3.0 布丁,121.433042;31.301351,闸北永和中星馨恒苑32号楼32单元第01层0101,http://sh.ziroom.com/z/vr/60119018.html
SHZRGY031606449_03,中冶尚城4居室-南卧,合,10.2,4室1厅,待租中,1960.0,月,年,02,10,南,无,无,,[浦东金桥] 6号线洲海路,,地铁10分钟;友家3.0 拿铁,121.592796;31.320603,浦东中冶尚城454502层0202,http://sh.ziroom.com/z/vr/60226192.html
SHZR58911844_02,虹漕路19弄3居室-南卧,合,9.8,3室1厅,待租中,2490.0,月,年,06,35,南,无,无,,[徐汇] 12号线虹漕路,距离12号线虹漕路站217米,地铁10分钟;友家3.0 木棉,121.417924;31.172402,徐汇漕河泾虹漕路19弄08号楼08单元第06层0603,http://sh.ziroom.com/z/vr/60009843.html
SHZRGY031606449_02,中冶尚城4居室-北卧,合,8.7,4室1厅,待租中,1690.0,月,年,02,10,北,无,无,,[浦东金桥] 6号线洲海路,,地铁10分钟;友家3.0 木棉,121.592796;31.320603,浦东中冶尚城454502层0202,http://sh.ziroom.com/z/vr/60226191.html
SHZR93862562_02,沧源小区3居室-南卧,合,19.1,3室1厅,待租中,1690.0,月,年,04,6,南,无,有,,[闵行老闵行] 5号线东川路,距离5号线东川路站834米,地铁10分钟;独立阳台;友家3.0 木棉,121.434642;31.020889,闵行老闵行沧源小区沧源路770弄86号楼沧源路770弄86单元第04层0401,http://sh.ziroom.com/z/vr/60122139.html
SHZR51317433_01,锦秋路1188弄3居室-南卧,合,17.6,3室1厅,待租中,2130.0,月,年,04,6,南,无,有,,[宝山上大] 7号线上海大学,,地铁10分钟;独立阳台;友家3.0 拿铁,121.390608;31.325110,宝山上大锦秋路1188弄45号楼45单元第04层0402,http://sh.ziroom.com/z/vr/306255.html
SHZR51317433_02,锦秋路1188弄3居室-南卧,合,11.0,3室1厅,待租中,1930.0,月,年,04,6,南,无,无,,[宝山上大] 7号线上海大学,,地铁10分钟;友家3.0 布丁,121.390608;31.325110,宝山上大锦秋路1188弄45号楼45单元第04层0402,http://sh.ziroom.com/z/vr/306256.html
SHZR51317433_03,锦秋路1188弄3居室-北卧,合,10.7,3室1厅,待租中,1660.0,月,年,04,6,北,无,无,,[宝山上大] 7号线上海大学,,地铁10分钟;友家3.0 木棉,121.390608;31.325110,宝山上大锦秋路1188弄45号楼45单元第04层0402,http://sh.ziroom.com/z/vr/306257.html
SHZRGY031613304_03,万达城市公寓3居室-北卧,合,13.89,3室1厅,待租中,2230.0,月,年,08,17,北,无,无,,[嘉定江桥] 13号线金运路,,地铁10分钟;友家3.0 木棉,121.330299;31.242103,嘉定万达城市公寓272708层0802,http://sh.ziroom.com/z/vr/60262210.html
SHZR67246554_02,川杨新苑（三期）3居室-北卧,合,9.3,3室1厅,待租中,1730.0,月,年,03,6,北,无,无,,[浦东张江],,友家3.0 ,121.642624;31.194481,浦东川杨新苑（三期）262603层0302,http://sh.ziroom.com/z/vr/60148184.html
SHZRGY031612046_03,爱家亚洲花园4居室-北卧,合,10.1,4室1厅,已下定,2360.0,月,年,17,18,北,无,无,,[浦东杨东] 7号线锦绣路,距离7号线锦绣路站1217米,地铁10分钟;友家3.0 木棉,121.542476;31.204890,浦东爱家亚洲花园东绣路1085弄06东绣路1085弄0617层1701,http://sh.ziroom.com/z/vr/60255384.html
SHZR90580764_02,双秀北园3居室-南卧,合,14.0,3室1厅,待租中,1530.0,月,年,04,6,南,无,无,,[浦东康桥],,友家3.0 ,121.570909;31.129638,浦东双秀北园484804层0402,http://sh.ziroom.com/z/vr/60158684.html
SHZRGY031614402_01,泰辰沙河茗苑3居室-南卧,合,18.0,3室1厅,装修配置中,2290.0,月,年,06,13,南,无,有,,[嘉定江桥] 13号线金运路,距离13号线金运路站686米,地铁10分钟;独立阳台;友家3.0 木棉,121.328494;31.240972,嘉定泰辰沙河茗苑484806层0601,http://sh.ziroom.com/z/vr/60267365.html
SHZRGY031600664_02,好日子大家园A区4居室-南卧,合,13.3,4室1厅,待租中,1730.0,月,年,01,6,南,无,无,,[宝山顾村] 7号线刘行,距离7号线刘行站754米,地铁10分钟;友家3.0 ,121.372318;31.356658,宝山好日子大家园A区A区101001层0102,http://sh.ziroom.com/z/vr/60193435.html
SHHP51701499_01,滨江名人苑3居室-南卧,合,18.6,3室1厅,待租中,3590.0,月,年,20,31,南,无,无,,[黄浦黄浦滨江] 9号线小南门,距离9号线小南门站722米,地铁10分钟;友家3.0 布丁,121.505333;31.229670,黄浦黄浦滨江滨江名人苑03号楼03单元第20层2003,http://sh.ziroom.com/z/vr/20007635.html
SHZRGY081600605_05,紫欣公寓4居室-东卧,合,15.0,4室1厅,待租中,2360.0,月,年,15,27,东,无,无,,[闵行莘庄] 1号线莘庄,距离1号线莘庄站236米,地铁10分钟;友家4.0 木棉,121.391308;31.119058,闵行紫欣公寓151515层1501,http://sh.ziroom.com/z/vr/60194483.html
SHZRGY081611161_02,锦秋路1188弄3居室-北卧,合,8.2,3室1厅,待租中,1530.0,月,年,02,6,北,无,无,,[宝山上大] 7号线上海大学,,地铁10分钟;友家4.0 布丁,121.390608;31.325110,宝山锦秋路1188弄222202层0202,http://sh.ziroom.com/z/vr/60252393.html
SHZRGY081611161_01,锦秋路1188弄3居室-南卧,合,13.7,3室1厅,待租中,1830.0,月,年,02,6,南,无,无,,[宝山上大] 7号线上海大学,,地铁10分钟;友家4.0 米苏,121.390608;31.325110,宝山锦秋路1188弄222202层0202,http://sh.ziroom.com/z/vr/60252392.html
SHZR99778263_02,佳宝一村2居室-南卧,合,13.9,2室1厅,已下定,1990.0,月,年,04,7,南,无,无,,[闵行七宝] 9号线七宝,距离9号线七宝站104米,地铁10分钟;友家3.0 木棉,121.353191;31.161119,闵行七宝佳宝一村50号楼50单元第04层0402,http://sh.ziroom.com/z/vr/60051859.html
SHZRGY031611470_05,远景佳苑5居室-北卧,合,10.0,5室1厅,待租中,1930.0,月,年,05,6,北,无,无,,[宝山大华] 7号线行知路,,地铁10分钟;友家3.0 木棉,121.422115;31.291755,宝山远景佳苑三期19三期1905层0501,http://sh.ziroom.com/z/vr/60252390.html
SHHP04324543_02,运泰公寓4居室-南卧,合,7.55,4室1厅,,2790.0,月,年,16,19,南,无,无,,[黄浦五里桥] 9号线马当路,距离9号线马当路站468米,地铁10分钟;友家3.0 木棉,121.488819;31.213753,黄浦五里桥运泰公寓03号楼03单元第16层1605,http://sh.ziroom.com/z/vr/20026244.html
SHZRGY081611161_03,锦秋路1188弄3居室-南卧,合,16.1,3室1厅,已下定,2030.0,月,年,02,6,南,无,有,,[宝山上大] 7号线上海大学,,地铁10分钟;独立阳台;友家4.0 拿铁,121.390608;31.325110,宝山锦秋路1188弄222202层0202,http://sh.ziroom.com/z/vr/60252394.html
SHZR92081402_03,妙境公寓4居室-南卧,合,17.5,4室1厅,待租中,1930.0,月,年,01,5,南,无,有,,[浦东川沙] 2号线川沙,距离2号线川沙站637米,地铁10分钟;独立阳台;友家3.0 布丁,121.697757;31.195408,浦东妙境公寓020201层0102,http://sh.ziroom.com/z/vr/60181943.html
SHZRGY081609632_01,经纬城市绿洲3居室-南卧,合,13.8,3室1厅,待租中,2160.0,月,年,06,13,南,无,无,,[宝山上大] 7号线南陈路,距离7号线南陈路站818米,地铁10分钟;友家4.0 拿铁,121.402008;31.334703,宝山经纬城市绿洲涵青路398弄30涵青路398弄3006层0602,http://sh.ziroom.com/z/vr/60242135.html
SHZR18479524_02,阳明花园广场3居室-南卧,合,9.5,3室1厅,待租中,1530.0,月,年,07,22,南,无,无,,[浦东外高桥] 6号线航津路,距离6号线航津路站226米,地铁10分钟;友家3.0 木棉,121.598421;31.342565,浦东阳明花园广场010107层0703,http://sh.ziroom.com/z/vr/322167.html
SHZRGZ071612166_01,上大阳光乾泽园1居室-南,整,61.75,1室1厅,装修配置中,3760.0,月,年,13,17,南,有,无,,[宝山上大] 7号线上大路,距离7号线上大路站733米,地铁10分钟;独卫;整租1.0 ,121.409854;31.315047,宝山上大阳光乾泽园10210213层1301,http://sh.ziroom.com/z/vr/60256470.html
SHZRGY031612259_01,珠光苑4居室-南卧,合,17.0,4室2厅,待租中,2660.0,月,年,06,6,南,有,无,,[浦东川沙] 2号线华夏东路,,地铁10分钟;独卫;友家3.0 布丁,121.690382;31.200805,浦东珠光苑353506层0602,http://sh.ziroom.com/z/vr/60256477.html
SHZRGY031612259_02,珠光苑4居室-南卧,合,14.8,4室2厅,待租中,1830.0,月,年,06,6,南,无,无,,[浦东川沙] 2号线华夏东路,,地铁10分钟;友家3.0 布丁,121.690382;31.200805,浦东珠光苑353506层0602,http://sh.ziroom.com/z/vr/60256478.html
SHZRGY031600729_02,宝启花园（公寓）4居室-南卧,合,14.1,4室1厅,待租中,1630.0,月,年,04,6,南,无,无,,[宝山杨行] 1号线宝安公路,距离1号线宝安公路站550米,地铁10分钟;友家3.0 ,121.443730;31.377039,宝山宝启花园（公寓）545404层0402,http://sh.ziroom.com/z/vr/60195284.html
SHCN70991932_06,泰荣苑5居室-西卧,合,20.0,5室1厅,待租中,2790.0,月,年,13,32,西,无,无,,[长宁天山] 2号线威宁路,,地铁10分钟;友家3.0 布丁,121.398306;31.217955,长宁天山泰荣苑02号楼02单元第13层1301,http://sh.ziroom.com/z/vr/20012869.html
SHCN70991932_05,泰荣苑5居室-南卧,合,9.8,5室1厅,待租中,2530.0,月,年,13,32,南,无,无,,[长宁天山] 2号线威宁路,,地铁10分钟;友家3.0 木棉,121.398306;31.217955,长宁天山泰荣苑02号楼02单元第13层1301,http://sh.ziroom.com/z/vr/20012868.html
SHPDX36387158_01,三林世博家园（大道站路94弄）4居室-南卧,合,13.26,4室1厅,待租中,1890.0,月,年,01,6,南,无,无,,[浦东三林] 11号线浦三路,距离11号线浦三路站842米,地铁10分钟;友家3.0 布丁,121.544263;31.165126,浦东新区三林三林世博家园（大道站路94弄）129号楼129单元第01层0102,http://sh.ziroom.com/z/vr/20012649.html
SHPDX27028379_03,舒馨北苑3居室-南卧,合,11.6,3室1厅,待租中,1790.0,月,年,01,6,南,无,有,,[浦东川沙] 2号线华夏东路,距离2号线华夏东路站1390米,地铁10分钟;独立阳台;友家3.0 拿铁,121.674317;31.197242,浦东新区川沙舒馨北苑29号楼29单元第01层0101,http://sh.ziroom.com/z/vr/20017839.html
SHZR51441976_01,金纬东苑4居室-南卧,合,13.97,4室1厅,待租中,1690.0,月,年,03,6,南,有,无,,[浦东高东],,独卫;友家3.0 布丁,121.638356;31.318098,浦东高东金纬东苑22号楼22单元第03层0302,http://sh.ziroom.com/z/vr/60128722.html
SHCN70991932_02,泰荣苑5居室-北卧,合,8.5,5室1厅,待租中,2390.0,月,年,13,32,北,无,无,,[长宁天山] 2号线威宁路,,地铁10分钟;友家3.0 木棉,121.398306;31.217955,长宁天山泰荣苑02号楼02单元第13层1301,http://sh.ziroom.com/z/vr/20012866.html
SHZRGY031611494_02,文华苑（宝山）4居室-南卧,合,11.5,4室1厅,待租中,2290.0,月,年,06,6,南,无,无,,[宝山大华] 7号线行知路,距离7号线行知路站625米,地铁10分钟;友家3.0 布丁,121.424674;31.285771,宝山文华苑（宝山）新沪路1099弄63新沪路1099弄（五期）6306层0601,http://sh.ziroom.com/z/vr/60252719.html
SHZRGY081610839_02,爱建园4居室-南卧,合,13.8,4室1厅,待租中,3390.0,月,年,01,14,南,无,有,,[徐汇田林] 3号线漕溪路,,地铁10分钟;独立阳台;友家4.0 米苏,121.439534;31.182643,徐汇爱建园343401层0101,http://sh.ziroom.com/z/vr/60248686.html
SHZRGY081610839_03,爱建园4居室-北卧,合,9.3,4室1厅,待租中,2730.0,月,年,01,14,北,无,无,,[徐汇田林] 3号线漕溪路,,地铁10分钟;友家4.0 米苏,121.439534;31.182643,徐汇爱建园343401层0101,http://sh.ziroom.com/z/vr/60248687.html
SHZRGY081612518_01,大华公园世家康华苑3居室-南卧,合,12.8,3室1厅,待租中,2160.0,月,年,03,6,南,无,无,,[宝山大华] 7号线行知路,,地铁10分钟;友家4.0 拿铁,121.416609;31.287254,宝山大华公园世家康华苑华灵路1781弄96华灵路1781弄9603层0302,http://sh.ziroom.com/z/vr/60258364.html
SHZRGY081612518_02,大华公园世家康华苑3居室-北卧,合,10.9,3室1厅,待租中,1830.0,月,年,03,6,北,无,无,,[宝山大华] 7号线行知路,,地铁10分钟;友家4.0 米苏,121.416609;31.287254,宝山大华公园世家康华苑华灵路1781弄96华灵路1781弄9603层0302,http://sh.ziroom.com/z/vr/60258365.html
SHZRGY081612518_03,大华公园世家康华苑3居室-南卧,合,16.9,3室1厅,待租中,2260.0,月,年,03,6,南,无,有,,[宝山大华] 7号线行知路,,地铁10分钟;独立阳台;友家4.0 木棉,121.416609;31.287254,宝山大华公园世家康华苑华灵路1781弄96华灵路1781弄9603层0302,http://sh.ziroom.com/z/vr/60258366.html
SHHK06471569_03,嘉宏紫薇园4居室-北卧,合,12.42,4室1厅,,2560.0,月,年,08,24,北,无,无,,[虹口鲁迅公园] 3号线虹口足球场,距离3号线虹口足球场站539米,地铁10分钟;友家3.0 布丁,121.484900;31.271640,虹口鲁迅公园嘉宏紫薇园02号楼02单元第08层0806,http://sh.ziroom.com/z/vr/20025826.html
SHZB73963391_03,鸿波大厦4居室-南卧,合,8.33,4室1厅,待租中,2290.0,月,年,03,24,南,无,无,,[闸北西藏北路] 12号线曲阜路,距离12号线曲阜路站316米,地铁10分钟;友家3.0 木棉,121.475662;31.251000,闸北不夜城鸿波大厦单栋单栋第03层0305,http://sh.ziroom.com/z/vr/20039647.html
SHMH12302263_05,金球花园4居室-北卧,合,12.2,4室1厅,,2030.0,月,年,01,6,北,无,有,,[闵行七宝] 9号线七宝,距离9号线七宝站697米,地铁10分钟;独立阳台;友家3.0 布丁,121.353048;31.167519,闵行七宝金球花园23号楼23单元第01层0101,http://sh.ziroom.com/z/vr/20026806.html
SHZRGY081613600_01,万里真欣园4居室-东卧,合,11.1,4室1厅,装修配置中,2730.0,月,年,05,7,东,有,无,,[普陀万里] 11号线上海西站,距离11号线上海西站站722米,地铁10分钟;独卫;友家3.0 布丁,121.411114;31.274383,普陀万里真欣园060605层0502,http://sh.ziroom.com/z/vr/60263896.html
